Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,RSI,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,OBV,OBV_EMA,Target,SMA_10,SMA_50,ATR,Momentum,Williams_%R,Stochastic_%K,Stochastic_%D,SMA_20,BB_Std,BB_Upper,BB_Lower,BB_Width
26,2010-08-06,4.02,4.032,3.904,3.918,3.918,3709500,0.37937161347224313,4.099236719013597,4.019769522853325,0.3105416308559778,0.28577869655485033,0.4268928807419387,0.011171615056177406,0.007362405384027909,-1.0,0.000439087561375129,0.0,0.0004787332570715366,0.4945728551033848,0.0332594822376282,0.033259482237628146,0.33226365891080495,4.069599999999999,0.22984901222553125,0.0002764204323804022,0.00044489699084908916,0.0010207823576528269
27,2010-08-09,3.98,3.996,3.89,3.92,3.92,4063500,0.4648688632640145,4.071661839165351,4.012379187827153,0.3104196901225759,0.2857240493321598,0.4266516039656239,0.01186496210163514,0.007407143168265378,0.0,0.00041551824893551036,0.0,0.00034370592815392273,0.4940421025788318,0.054629578964437764,0.05462957896443783,0.12916905847956983,4.0951,0.1744289630706279,0.00021172067339614862,0.000582663896008296,0.000674566627496569
28,2010-08-10,3.93,3.93,3.764,3.806,3.806,6406500,0.43532466832246236,4.030790786986066,3.997091840580697,0.31026513148525486,0.2856413550015791,0.4263784821913964,0.010771833555621857,0.007333723585452214,-1.0,0.0003889809490034944,0.0,0.0007119622797474143,0.49410454405230864,0.06218704599306579,0.062187045993065855,0.03094488169922381,4.104,0.15250470225709772,0.0001852247943087094,0.0006359644339011955,0.000537603126355015
29,2010-08-11,3.738,3.776,3.57,3.58,3.58,3988000,0.31678652126155554,3.961438358218979,3.966196148685831,0.31003280310035547,0.2855166110322498,0.42596900425214923,0.010091368927275496,0.007198227889721657,-1.0,0.00033974727412962313,0.0,0.0009574665141430707,0.49393803345637044,0.011217381210240851,0.011217381210240823,0.023295791884930077,4.0846,0.19062898658471525,0.00022832397937457482,0.0005393148975586523,0.0007757701279446016
30,2010-08-12,3.56,3.58,3.478,3.52,3.52,3455000,0.2793962905922084,3.8935247646468287,3.93314458211651,0.3098221914081883,0.2853637038612096,0.42569475196027845,0.009501849044894182,0.007016924129807926,-1.0,0.0002917357117526204,0.0,0.00031915550471435685,0.49422942699926226,0.04352215351944089,0.04352215351944085,0.01944127299270703,4.0617,0.22796239302038113,0.000267570481106965,0.00044072704246566567,0.0010089964199714622
31,2010-08-13,3.636,3.69,3.532,3.664,3.664,3170000,0.35455722187351046,3.8582132623934706,3.913207946404176,0.3097293073467197,0.2852179546486383,0.4257644559142307,0.010042739935530584,0.006909799701735447,1.0,0.0002634525368250774,0.0,0.0006628614328682797,0.49459887238400013,0.1938854830971708,0.19388548309717085,0.06514350312765434,4.038500000000001,0.24391273245288234,0.00027416681549975513,0.0003850497318761332,0.0011086401138525042
32,2010-08-16,3.69,3.76,3.652,3.756,3.756,2429000,0.4077090921406802,3.842488145102167,3.9015629133372,0.30970465836567795,0.28509513930567587,0.4259877851495316,0.01045719544763021,0.006855832568527452,1.0,0.0002260908119207923,0.0,0.00035598113987370437,0.4951348283646762,0.28995094366072016,0.28995094366072005,0.16187012872440143,4.0072,0.2375970937266874,0.0002408607481371233,0.00036618564008990013,0.0010691855571291593
33,2010-08-17,3.792,3.88,3.756,3.83,3.83,2239500,0.42198801526259483,3.8405668920095257,3.896261956793704,0.3097250761418087,0.2850020359801814,0.42627711975609894,0.0108393169459205,0.006845963336320865,1.0,0.00017720631204602624,0.0,0.0004541828336319707,0.4959153467831365,0.3672209880270537,0.3672209880270538,0.2742006844574735,3.9957000000000003,0.2404559484768356,0.00023647696127587986,0.0003487877462846887,0.0010870451675016933
34,2010-08-18,3.918,3.918,3.72,3.754,3.754,3006500,0.4215040840524313,3.827248908623445,3.8857240340682444,0.3097082809829956,0.2849233179214971,0.4264172029906815,0.010326323740021971,0.006785632071878081,-1.0,0.00013373402465739585,0.0,0.0009083656672639387,0.49587371913415196,0.28786256408325184,0.28786256408325184,0.30681278128320394,3.9812,0.24606836876214516,0.00023399393125936047,0.00032279369380076644,0.0011221066338239466
35,2010-08-19,3.708,3.85,3.666,3.758,3.758,2895500,0.4437102925353183,3.816595230373684,3.876262994507634,0.3097010759041731,0.28485852649985743,0.4265528201043451,0.010820377233346166,0.006780860379285005,0.0,0.00010475249973164111,0.0,0.0008224391852254594,0.4955094772055371,0.2920393232381888,0.29203932323818876,0.30753749454599805,3.9591000000000003,0.2452302677291819,0.00021596823673013807,0.00030215615966476626,0.0011168709156046954
36,2010-08-20,3.73,3.822,3.702,3.82,3.82,1480000,0.39246789644545205,3.817119041085425,3.8720953652848467,0.3097294182637046,0.2848138407305697,0.42674860825704447,0.011072906734337293,0.006801739174332396,1.0,9.619771225355747e-05,0.0,0.00042963241019240483,0.4954314253636911,0.3567790901397112,0.3567790901397111,0.3039139282320279,3.9372,0.2365358768826233,0.00018618183201917068,0.00029759773120284277,0.0010625560075324997
37,2010-08-23,3.818,4.078,3.8,4.026,4.026,5440500,0.3924678964454523,3.849254573226129,3.8834957085970805,0.309854685598453,0.2848096819953622,0.42714325912427703,0.0120012085925415,0.006912751373166458,1.0,0.00010545084972985244,0.0,0.0013993741360552596,0.49577485346781364,0.5718821866189636,0.5718821866189636,0.40247493197201356,3.929,0.23006497937939632,0.0001701533873782195,0.000302389149362555,0.0010221315305064304
38,2010-08-24,3.85,3.942,3.79,3.84,3.84,3365500,0.38054482111040056,3.8478307927298014,3.880273804256556,0.3098655485900261,0.28480909443326724,0.4271780350855056,0.011426959919848502,0.006955721077814747,-1.0,0.00010841883722224844,0.0,0.0006260357977089322,0.49548866338104486,0.43490757899582133,0.4349075789958214,0.4520533328033953,3.9155,0.2267833420040508,0.00015494261229694224,0.0002953798308907036,0.00100163074609107
39,2010-08-25,3.832,3.996,3.712,3.98,3.98,2516500,0.47843304526857566,3.8681645169252166,3.8876609298671814,0.30994376277520613,0.28482834841417365,0.42737125135041254,0.011856345385554022,0.007036851408177981,1.0,0.00014333633713279562,0.0,0.0014361997712146045,0.4958424983974135,0.8366121431241247,0.8366121431241248,0.6185658677738236,3.9073,0.2209770409603199,0.0001399218822380646,0.00029882814605225764,0.0009653580832909426
40,2010-08-26,3.978,4.054,3.92,3.95,3.95,2169000,0.5264115003731926,3.880754591244414,3.8922786387659087,0.3099919261643184,0.28485589742842593,0.42745202810049976,0.011486253164169053,0.007073411692983159,0.0,0.000180872649536634,0.0,0.0005155588922308868,0.4956031394157524,0.7865954522437552,0.7865954522437553,0.6930760540325521,3.9013000000000004,0.2179350700021501,0.0001307605601274589,0.0002989129664255053,0.0009463545238849742
41,2010-08-27,3.95,3.974,3.9,3.94,3.94,1898000,0.522008126502978,3.889869269514504,3.8958135544128787,0.31002563514078874,0.2848864373597582,0.42748115354839444,0.011162401141952053,0.007074469328449478,0.0,0.00020496572447491158,0.0,0.00014730254063739822,0.495041166154461,0.7699232219502982,0.7699232219502982,0.8093337891263243,3.8989000000000003,0.2171930744267582,0.0001278159503094521,0.00029798737149181083,0.0009417191880484968
42,2010-08-30,3.94,4.038,3.922,3.974,3.974,3664000,0.5791253591812818,3.902812458819965,3.901605142974888,0.3100688400506513,0.28492176470648906,0.42752777323527075,0.011787582284946304,0.0071368652396749015,0.0,0.0002239957619261596,0.0,0.00040508198675283895,0.49561354632799853,0.8266088049480511,0.8266088049480511,0.8058624125975409,3.8884,0.20754667198640295,0.00010522882733416273,0.0003068721935735111,0.0008814569487470864
43,2010-08-31,3.932,3.958,3.866,3.896,3.896,1005500,0.6507897012873265,3.9017643882322783,3.9011899471989704,0.31006501666898084,0.2849490624045906,0.4274495807924475,0.011616015789509425,0.00717629433722255,-1.0,0.00022975714941140006,0.0,0.00025777944611544344,0.495046369610584,0.696565408659089,0.6965654086590891,0.7746200238384908,3.8637,0.17086316470389842,3.088028154707347e-05,0.0003560485112018303,0.0006522906551011528
44,2010-09-01,3.924,4.138,3.92,4.09,4.09,2474500,0.7353972815000401,3.9307237131196198,3.915175877036084,0.3101554753238594,0.28499371240047916,0.42761855687287165,0.012038234877484118,0.007253229436323528,1.0,0.00025908784933625917,0.0,0.0010311177844617683,0.4956291566963677,0.920765638209315,0.920765638209315,0.8269656322873722,3.8556,0.15454735264806785,0.0,0.0003808368601489827,0.000550363809669946
45,2010-09-02,4.074,4.248,4.062,4.212,4.212,2435500,0.7304496545297035,3.9739969880242936,3.937162849107485,0.310284072099352,0.28506186189481597,0.4278473941824014,0.012453799471851611,0.007363310764663915,1.0,0.00029871921173473025,0.0,0.0008347143969452411,0.4959725848004903,0.9395771519565994,0.9395771519565995,0.8661681126392695,3.8617,0.16625063513926935,2.237011300226452e-05,0.0003633491809840127,0.0006234756266874854
46,2010-09-03,4.174,4.26,4.132,4.21,4.21,2173000,0.7066576176253261,4.010305143712864,3.9573730084328567,0.31038132479938224,0.2851409066480327,0.42795349183951564,0.012083024738301801,0.007426422322324582,0.0,0.0003327637741475137,0.0,0.0004787332570715366,0.495878922590275,0.9157968166997144,0.9157968166997144,0.9422461928609892,3.8762999999999996,0.1833929057917366,5.943144880015891e-05,0.0003434586398396375,0.0007305654586342517
47,2010-09-07,4.122,4.2,4.1,4.108,4.108,1217000,0.6296322792168882,4.0253351216031925,3.968530563363756,0.310404719238042,0.2852100420533767,0.4278569949499586,0.011875370412148962,0.007463121129441794,-1.0,0.0003399218616291751,0.0,0.000306880292994578,0.4958164811167982,0.7440223227671305,0.7440223227671305,0.8809124074739448,3.8857,0.19043360495127107,7.72336407585247e-05,0.0003387282504220637,0.0007745495553194688
48,2010-09-08,4.132,4.19,4.12,4.18,4.18,1442000,0.6913444974874773,4.049129718279625,3.9841949660775517,0.31045383611549665,0.28527773665759326,0.4278429644780195,0.0121214160475741,0.007520256857759009,1.0,0.00036960173655314075,0.0,0.00012275211719783228,0.495499070293291,0.8652749067195423,0.8652749067195424,0.8551279077787589,3.9044000000000003,0.20030250806428274,0.00010637488676083252,0.0003376795834951177,0.0008362017831542465
49,2010-09-09,4.2,4.21,4.138,4.142,4.142,1881000,0.6696956434976857,4.063417453928913,3.995884227849585,0.31046953425548995,0.28533585109336673,0.427749673126454,0.011800464702057674,0.0075405780167294365,0.0,0.000383743324016912,0.0,0.00013502732891761392,0.4950827938034455,0.7884598736959278,0.7884598736959278,0.8109392112246803,3.9325,0.19163108746811022,0.00011453032126342716,0.00038359798659385073,0.0007820303730061875
50,2010-09-10,4.15,4.186,3.952,4.034,4.034,1933000,0.5981082882517724,4.058891691786004,3.9987076183792456,0.3104251358766969,0.28537114627167104,0.4275274599802367,0.011470640698398317,0.007526815583633052,-1.0,0.0003910759989981271,0.0,0.0011293194782200319,0.49480701062892285,0.5874535715706718,0.5874535715706719,0.7566064396560584,3.9581999999999993,0.16617416355011078,9.54146896861973e-05,0.00046101360268589655,0.0006229978994483278
51,2010-09-13,4.178,4.18,4.1,4.144,4.144,1804000,0.5643244391804552,4.07198527766508,4.00947001701782,0.31043921926001367,0.28540293395784333,0.4274933041422114,0.011778453684741556,0.00754433558364837,1.0,0.0004088839239525053,0.0,0.0001841281757967457,0.49535857697796815,0.7882505057619383,0.7882505057619384,0.7298772925532098,3.9821999999999997,0.15578514218729533,9.785738501041051e-05,0.0005062602501643165,0.0005580964301861352
52,2010-09-14,4.108,4.32,4.106,4.224,4.224,3273500,0.6912734446100378,4.095372158024299,4.0253611268683525,0.31048450339999795,0.28543978384809654,0.4275425997118472,0.012337004577643215,0.00761448284154749,1.0,0.00043070736139659864,7.179736123087352e-06,0.001006567361022205,0.4953793908024604,0.8420525551146214,0.8420525551146214,0.7484751219094526,4.005599999999999,0.15516727815659578,0.00011466101051460249,0.0005311537925149351,0.0005542365590783342
53,2010-09-15,4.196,4.4,4.158,4.396,4.396,3423000,0.7006701876514271,4.14162259525133,4.052815858211438,0.3105980537515416,0.2854978988550883,0.4277496786889579,0.0129210643627058,0.007734636651799316,1.0,0.0004743542362847823,2.9130283541068704e-05,0.0011784203250991639,0.4959257536953826,0.9925068627894569,0.9925068627894569,0.8890374485342212,4.0339,0.1721412822440674,0.0001618537277241392,0.00052544667761461,0.0006602752095023637
54,2010-09-16,4.43,4.632,4.168,4.188,4.188,13422500,0.6068962828379277,4.148757580597279,4.062829498343924,0.31058066295680353,0.2855400052550978,0.4275937874234827,0.01063080947956161,0.007620753475192223,-1.0,0.0004829090237628655,4.835103545391744e-05,0.0025409688259950677,0.4956655808892292,0.4201720430578533,0.4201720430578533,0.7613061938578862,4.0556,0.16205989795848916,0.00016301916466315153,0.0005677475424294438,0.0005972955861595266
55,2010-09-17,4.204,4.264,3.96,4.046,4.046,5992500,0.552101269613163,4.132948722043852,4.061582868836966,0.31049268827590065,0.2855515049455365,0.4272957403359172,0.00960832094260936,0.007418542984313361,-1.0,0.0004684182612999881,5.870930058983091e-05,0.0015589518884124368,0.49500994541772253,0.23473157034212233,0.23473157034212236,0.5505525659320282,4.069999999999999,0.14624852675821226,0.0001499619113387112,0.0006142519154353674,0.0004985200435833224
56,2010-09-20,4.134,4.27,4.032,4.212,4.212,4737500,0.591639569507937,4.145110457114028,4.072724878552747,0.31049884873474076,0.28556225824061476,0.42728847196350994,0.010416671287842783,0.007314207641984637,1.0,0.0004685928487995414,7.239567257446644e-05,0.0011538699016595952,0.4952336940310145,0.4515140947844559,0.45151409478445587,0.3628162759017795,4.0896,0.1369527002481636,0.00015072637971716776,0.0006528432462670152,0.00044044789439437405
57,2010-09-21,4.178,4.31,4.134,4.154,4.154,3980000,0.599157226045522,4.146478079096486,4.07874525791921,0.3104707400678004,0.2855637724411834,0.4271985019782046,0.009737571683826104,0.007154004453046629,-1.0,0.0004726083612892544,8.630641131294851e-05,0.0007733383383463222,0.4946352965768616,0.3284275775051466,0.3284275775051466,0.33097894532675437,4.096,0.13681489608033875,0.00015536952722292963,0.0006595887152219199,0.00043958701514021283
58,2010-09-22,4.174,4.19,3.96,3.974,3.974,4814500,0.47649972573092364,4.119942990004718,4.070986349925194,0.3103573076711955,0.2855363784526915,0.4269169950250853,0.008916082979419494,0.006929498572008375,-1.0,0.0004546258488353234,9.277565271552249e-05,0.0011047690547804688,0.4947081449625846,0.032029923550489836,0.03202992355048992,0.26063705278720173,4.1027000000000005,0.12651153473518864,0.0001448262817364196,0.0006871812043114838,0.0003752206743380909
59,2010-09-23,3.978,4.028,3.9,3.912,3.912,3340500,0.4118224776400225,4.087951760773223,4.059209583264069,0.31023518619593393,0.2854836667036101,0.426670451541217,0.00834610000775675,0.006671251228049489,-1.0,0.00043454828638675837,9.172860786423867e-05,0.0004787332570715339,0.4949162832075073,0.016065097435347342,0.016065097435347408,0.10952675317787779,4.0992999999999995,0.13082294181550636,0.00014878590709548403,0.0006750325707198354,0.00040215455428000216
60,2010-09-24,3.99,4.038,3.93,4.02,4.02,2894500,0.4538765787190782,4.0774976437311885,4.056305169688953,0.3101895762311892,0.2854299953966359,0.42666110739938234,0.008839982873039736,0.006485607842450202,1.0,0.00043332617388988897,9.251389150270132e-05,0.0003559811398737071,0.49476538297993833,0.16365533282004496,0.16365533282004488,0.052347190443221434,4.1028,0.12751288892541604,0.00014642042948318813,0.000685258583980082,0.0003814762547174153
61,2010-09-27,4.08,4.162,4.01,4.106,4.106,2093000,0.5141305774310974,4.081882621618698,4.059986268230512,0.3101938285719989,0.2853881307051312,0.42677607981569365,0.009197107363292729,0.006352340531286644,1.0,0.00043000901139838687,9.210255245398246e-05,0.0006260357977089322,0.49514003182079924,0.28118089062637885,0.28118089062637885,0.13880801022231987,4.1110999999999995,0.12162491953802812,0.00014378518057410342,0.0007055446185909833,0.0003446933999261024
62,2010-09-28,4.208,4.298,4.152,4.28,4.28,6072500,0.5452023344643326,4.112362218292745,4.076283581694919,0.31027950788907743,0.2853762455373115,0.42706801938862354,0.010233246143541794,0.006332198556416733,1.0,0.0004348974613858636,9.019543504628757e-05,0.0005892101625495818,0.4960610435545824,0.5189651587461704,0.5189651587461704,0.31332530019394056,4.126399999999999,0.12271250097173107,0.00015703380400112653,0.0007188068078873952,0.0003514876522935341
63,2010-09-29,4.238,4.406,4.226,4.396,4.396,9846500,0.5886502081521225,4.155998800093861,4.099966279347147,0.3104000551339512,0.28539713697237995,0.4273871968228547,0.011913335151318236,0.00647670295798543,1.0,0.0004348974613858636,9.647770415398965e-05,0.0007978887617858907,0.4965241511495355,0.677488004159364,0.677488004159364,0.4916364442953791,4.151400000000001,0.12422577069699922,0.00017828185015440886,0.0007410102219458114,0.00036094123075198386
64,2010-09-30,4.4,4.43,4.038,4.082,4.082,10979000,0.527282828152458,4.144614369310189,4.098635443839951,0.310339318427122,0.28539853355528455,0.4271973566214281,0.01004000988687122,0.00642599173000824,-1.0,0.00042564432390956863,9.718819887450303e-05,0.0020990612040828814,0.495426221907568,0.24838306054089032,0.24838306054089038,0.4802548819059257,4.151,0.12444656430943092,0.0001783133791012784,0.0007401598274629812,0.00036232055507427513
65,2010-10-01,4.138,4.15,4.062,4.12,4.12,2988500,0.5082892975073807,4.140827543262468,4.1002180035555105,0.3103068803987362,0.28539147060899794,0.4271149780164435,0.010549931788027964,0.006429495795348333,0.0,0.00043210406139302,9.569242051552657e-05,0.00023322902267587756,0.4953013389606144,0.30031295817624737,0.3003129581762474,0.4043777993095688,4.1464,0.12377160630094473,0.00017380250859727261,0.0007368757311670281,0.0003581040110022956
