Date,Close,Volume,Open,High,Low,RSI,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,OBV,OBV_EMA,SMA_10,SMA_50,ATR,Momentum,Williams_%R,Stochastic_%K,Stochastic_%D,SMA_20,BB_Std,BB_Upper,BB_Lower,BB_Width
2015-04-07,13.55,65104392.0,13.5007,13.6707,13.4093,54.206617621421856,13.046270580390042,13.107653331673074,-0.06138275128303228,-0.10747712422082598,0.0460943729377937,123348313.0,-54241339.65595202,12.9047,12.941427272727275,0.2614000000000001,0.9653000000000009,-17.077474810724592,82.9225251892754,69.38370926919833,12.941427272727275,0.44358672453289066,13.828600721793055,12.054253823661494,1.7743468981315615
2015-04-08,13.8447,94195648.0,13.88,14.06,13.7247,58.473504489692665,13.169105875714651,13.162249381178773,0.006856494535877999,-0.08461040046948518,0.09146689500536317,217543961.0,-17216529.66713476,12.944370000000001,13.0167,0.33530000000000015,1.3386999999999993,-10.947272080134276,89.05272791986573,84.77617637935299,13.0167,0.4968630358193664,14.010426071638733,12.022973928361267,1.9874521432774657
2015-04-09,14.006,56697767.0,13.8953,14.0247,13.7413,60.48855329262055,13.297858817912397,13.224749427017382,0.07310939089501467,-0.053066442196585205,0.12617583309159988,274241728.0,20924872.60530172,13.04964,13.0928,0.28339999999999854,1.2727000000000004,-2.7457161743021428,97.25428382569787,89.74317897827967,13.0928,0.5491683409180353,14.19113668183607,11.99446331816393,2.19667336367214
2015-04-10,14.06,60312720.0,13.99,14.11,13.9333,61.12015630087919,13.415111307464336,13.28661983983091,0.12849146763342567,-0.016754860230583028,0.1452463278640087,334554448.0,60555813.54372165,13.186269999999999,13.161885714285715,0.1767000000000003,0.5200000000000014,-2.479297862845189,97.52070213715481,94.60923796090613,13.161885714285715,0.587542897755813,14.33697150979734,11.98679991877409,2.3501715910232512
2015-04-13,13.9853,56358272.0,14.029,14.2,13.9367,59.7978452270621,13.502832644777516,13.33837392576936,0.1644587190081559,0.019487855617164755,0.14497086339099113,278196176.0,87227215.87456302,13.35147,13.21678,0.2632999999999992,0.4352999999999998,-10.191294441543588,89.80870555845641,94.86123050710303,13.21678,0.6047725005558475,14.426325001111696,12.007234998888304,2.419090002223392
2015-04-14,13.8307,45286282.0,13.9047,13.966,13.7,55.51743029324413,13.553273776350206,13.37484252386052,0.17843125248968583,0.05127653499166897,0.12715471749801688,232909894.0,104605737.5401622,13.464070000000001,13.25515,0.266,-0.013999999999999346,-17.529785921108797,82.4702140788912,89.93320725816746,13.25515,0.6040882132051035,14.463326426410207,12.046973573589794,2.4163528528204132
2015-04-15,13.8553,29157015.0,13.8307,13.9727,13.7733,65.04336224149431,13.599739349219405,13.41043196653752,0.18930738268188563,0.0788827045297123,0.11042467815217333,262066909.0,122948144.2790262,13.591130000000001,13.29045294117647,0.1993999999999989,-0.1507000000000005,-16.362082878435448,83.63791712156456,85.30561225297073,13.29045294117647,0.6027453599133387,14.495943661003148,12.084962221349793,2.410981439653355
2015-04-16,13.78,24855258.0,13.8467,13.9447,13.7527,69.30376372747625,13.627471757031802,13.437807376423628,0.1896643806081748,0.10103903974540482,0.08862534086276999,237211651.0,135981557.72771895,13.718530000000001,13.31765,0.1919999999999984,-0.28000000000000114,-19.93639341149665,80.06360658850336,82.05724592965305,13.31765,0.5960247520028017,14.509699504005603,12.125600495994398,2.384099008011205
2015-04-17,13.786,36983247.0,13.666,13.792,13.5667,79.5348269832879,13.651860717488448,13.46359942261447,0.18826129487397836,0.11848349077111953,0.06977780410285883,274194898.0,151455478.93506747,13.8238,13.3423,0.22529999999999895,-0.19930000000000092,-19.90384615384614,80.09615384615387,81.2658925187406,13.3423,0.5891132922546497,14.5205265845093,12.1640734154907,2.3564531690186
2015-04-20,13.6847,38383676.0,13.7853,13.8567,13.59,72.3826055179974,13.656912914797918,13.479977243161546,0.1769356716363717,0.13017392694416996,0.046761744692201734,235811222.0,160744378.48764235,13.83827,13.35942,0.26670000000000016,-0.1460000000000008,-28.68035843490844,71.31964156509156,77.15980066658294,13.35942,0.578489701132,14.516399402264,12.202440597736,2.3139588045279993
2015-04-21,13.9607,51242629.0,13.72,14.05,13.6207,79.33651714139518,13.703649389444392,13.515586336260691,0.18806305318370065,0.1417517521920761,0.04631130099162453,287053851.0,174449150.77133736,13.87934,13.388052380952379,0.42930000000000135,0.1053999999999995,-13.318862358768863,86.68113764123115,79.36564435082552,13.392019999999999,0.5936535526985248,14.579327105397049,12.204712894602949,2.3746142107940997
2015-04-22,14.6293,117832636.0,14.1667,14.792,14.1127,86.17082893257468,13.846057175683715,13.598083644685826,0.2479735309978892,0.16299610795323874,0.08497742304465047,404886487.0,199124674.18311426,13.9578,13.444472727272727,0.6792999999999996,0.8493000000000013,-7.6553898273184595,92.34461017268154,83.44846312633474,13.451085,0.6551022750806098,14.761289550161221,12.14088044983878,2.6204091003224406
2015-04-23,14.5733,66125727.0,14.5513,14.7653,14.4767,83.28750271365507,13.95794068711699,13.670321893227616,0.28761879388937395,0.1879206451404658,0.09969814874890814,338760760.0,213902072.70664603,14.014529999999999,13.493552173913043,0.28860000000000063,0.7873000000000001,-13.455977358026225,86.54402264197377,88.52325681862881,13.532085,0.6895604025105617,14.911205805021124,12.152964194978876,2.7582416100422478
2015-04-24,14.5617,36395322.0,14.7,14.72,14.534,75.9485955198862,14.050826735252837,13.736349901136682,0.3144768341161548,0.2132318829356036,0.10124495118055118,302365438.0,223165865.84287277,14.064699999999998,13.538058333333334,0.18599999999999994,0.8770000000000007,-16.6558183264627,83.34418167353729,87.41093816273087,13.625485000000001,0.6964996643177499,15.018484328635502,12.2324856713645,2.7859986572710014
2015-04-27,15.4367,174886413.0,14.8373,15.9167,14.8,83.29039771323707,14.2640380067524,13.862301760311743,0.40173624644065775,0.25093275563661444,0.15080349080404332,477251851.0,249523595.81059122,14.20984,13.614004,1.1166999999999998,1.4760000000000009,-20.42553191489364,79.57446808510636,83.15422413353913,13.780655000000001,0.7379319248841039,15.25651884976821,12.304791150231793,2.9517276995364163
2015-04-28,15.3653,91202624.0,15.65,15.7,15.202,79.12580447441,14.433462928790494,13.973634963251612,0.4598279655388815,0.2927117976170679,0.1671161679218136,386049227.0,263566816.24495003,14.363299999999999,13.681361538461537,0.49799999999999933,0.7359999999999989,-23.46382978723409,76.53617021276591,79.81827332380318,13.913685000000001,0.7727533815587784,15.459191763117557,12.368178236882445,3.0910135262351126
2015-04-29,15.4967,58969276.0,15.3367,15.6647,15.1753,78.88393722146867,14.597037862822726,14.086454595603346,0.5105832672193795,0.3362860915375302,0.17429717568184933,445018503.0,282089986.4356196,14.527439999999999,13.748596296296297,0.48939999999999984,0.9234000000000009,-17.872340425531917,82.12765957446808,79.41276595744678,14.059285,0.7834322644115783,15.626149528823156,12.492420471176843,3.1337290576463133
2015-04-30,15.07,58383421.0,15.3593,15.526,15.0113,67.10009481240685,14.669801268542304,14.159309810743839,0.5104914577984658,0.37112716478971736,0.13936429300874847,386635082.0,292689728.69374347,14.656439999999998,13.795789285714287,0.5146999999999995,0.5083000000000002,-36.02978723404257,63.970212765957434,74.21134751773047,14.187484999999999,0.7233584634227096,15.634201926845417,12.74076807315458,2.893433853690837
2015-05-01,15.0687,79153820.0,15.3293,15.4513,14.6937,68.81033405097571,14.73117030415118,14.226672046985035,0.5044982571661443,0.39780138326500275,0.10669687390114152,307481262.0,294180261.8258614,14.784709999999999,13.83968275862069,0.7576,-0.3680000000000003,-36.08510638297876,63.91489361702124,70.00425531914892,14.304255000000001,0.6621688077625558,15.628592615525113,12.97991738447489,2.6486752310502233
2015-05-04,15.3673,66408852.0,15.212,15.6487,15.1407,75.40842648323297,14.829036411204845,14.311163006467625,0.5178734047372195,0.42181578755944615,0.09605761717777339,373890114.0,302168387.14830625,14.952969999999999,13.890603333333333,0.5079999999999991,0.002000000000000668,-23.378723404255336,76.62127659574466,68.16879432624111,14.395620000000003,0.6770645142237578,15.749749028447518,13.041490971552488,2.70825805689503
2015-05-05,15.53,86740922.0,15.8507,15.9667,15.2753,76.48249470255222,14.936876963327176,14.401447228210763,0.5354297351164128,0.4445385770708395,0.0908911580455733,460631036.0,317970082.42131054,15.1099,13.943487096774195,0.6913999999999998,0.033299999999998775,-18.195833333333347,81.80416666666666,74.11344562647753,14.494620000000001,0.6915138074505365,15.877647614901074,13.111592385098929,2.766055229802145
2015-05-06,15.362,76256602.0,15.6067,15.6313,15.2133,74.30406194309592,15.002280507430688,14.472599285380335,0.5296812220503533,0.4615671060667423,0.068114115983611,384374434.0,324562303.1381996,15.183169999999999,13.987815625,0.41799999999999926,0.2919999999999998,-25.195833333333322,74.80416666666669,77.74320330969267,14.570485000000001,0.6996419259163941,15.96976885183279,13.171201148167214,2.798567703665576
2015-05-07,15.7867,141598459.0,14.7333,15.832,14.6833,77.23300574415374,15.12296042936443,14.569940079055865,0.5530203503085644,0.47985775491510674,0.07316259539345771,525972893.0,344476751.8749152,15.304509999999999,14.042327272727272,1.1487000000000016,0.718,-7.573526318003944,92.42647368199606,83.01160233844314,14.65952,0.7363662079499084,16.132252415899817,13.186787584100184,2.945464831799633
2015-05-08,15.774,69981640.0,15.7327,15.894,15.58,79.14190866739195,15.223120363308364,14.659129702829505,0.5639906604788596,0.49668433602785733,0.06730632445100226,455991253.0,355462781.3831771,15.42574,14.09325882352941,0.31400000000000006,0.40669999999999895,-8.213981244671794,91.7860187553282,86.33888636799698,14.74522,0.7622066404439439,16.269633280887888,13.220806719112112,3.048826561775776
2015-05-11,15.966,84956958.0,15.7527,16.192,15.6873,78.64141457422798,15.337409538184001,14.75593491002732,0.5814746281566823,0.5136423944536224,0.06783223370305991,540948211.0,373676461.6312243,15.47867,14.146765714285713,0.5046999999999997,0.43599999999999994,-10.869042466214633,89.13095753378538,91.11448332370321,14.844255,0.7865610382009719,16.417377076401944,13.271132923598056,3.146244152803888
2015-05-12,16.316,95186907.0,16.0073,16.4233,15.8793,76.50293831117811,15.487961916924924,14.871495287062332,0.6164666298625914,0.5342072415354162,0.08225938832717516,636135118.0,399372530.047894,15.57374,14.207022222222223,0.5440000000000005,0.9539999999999988,-5.512175074488958,94.48782492551105,91.80160040487488,14.968520000000002,0.8138534354020942,16.59622687080419,13.340813129195814,3.2554137416083773
2015-05-13,16.212,81490294.0,16.5073,16.5533,16.15,75.36608773722176,15.599352391244166,14.970791932465122,0.6285604587790434,0.5530778849841417,0.07548257379490175,554644824.0,414534058.28385335,15.64527,14.26121081081081,0.40330000000000155,0.4253,-16.90189669687518,83.09810330312483,88.90562858747376,15.086355000000001,0.8147997128613562,16.715954425722714,13.456755574277288,3.2591988514454258
2015-05-14,16.2733,42706224.0,16.3213,16.326,16.0833,76.0930544545399,15.703036638745061,15.067274011541778,0.6357626272032828,0.5696148334279699,0.06614779377531288,597351048.0,432342323.3508401,15.765600000000001,14.314160526315789,0.24269999999999925,0.49929999999999986,-14.973262032085612,85.02673796791439,87.53755539885009,15.21102,0.7949022009358339,16.80082440187167,13.621215598128332,3.1796088037433368
2015-05-15,16.5893,67790021.0,16.262,16.6267,16.1667,71.18127021464277,15.8393848481689,15.180016677353498,0.6593681708154016,0.5875655009054562,0.07180266990994533,665141069.0,454970175.01597214,15.917660000000001,14.372497435897435,0.46000000000000085,0.6233000000000022,-1.9244622825974116,98.07553771740258,88.73345966281393,15.351184999999997,0.7773629473215345,16.905910894643068,13.796459105356929,3.1094517892861386
2015-05-18,16.5833,50248940.0,16.4667,16.66,16.4,72.9343978308353,15.953833333065992,15.283963590142129,0.6698697429238631,0.6040263493091376,0.06584339361472558,614892129.0,470484036.5905516,16.039260000000002,14.427767499999998,0.26000000000000156,0.2673000000000023,-3.880204381039047,96.11979561896095,93.07402376809263,15.496115,0.7182731816289472,16.932661363257893,14.059568636742105,2.8730927265157877
2015-05-19,16.476,55022957.0,16.562,16.7333,16.41,68.608672519287,16.034166666440456,15.372262583464934,0.6619040829755214,0.6156018960424143,0.04630218693310706,559869172.0,479139866.8758105,16.133860000000002,14.477724390243901,0.3232999999999997,0.26399999999999935,-12.551219512195155,87.44878048780484,93.88137127472278,15.621879999999999,0.6524750284392837,16.926830056878565,14.316929943121432,2.609900113757133
2015-05-20,16.29,56242157.0,16.4753,16.516,16.0915,75.5166067096126,16.07352564083423,15.440243132837903,0.6332825079963271,0.6191380184331969,0.014144489563130191,503627015.0,481507353.8281532,16.226660000000003,14.52087380952381,0.4244999999999983,0.01670000000000016,-21.624390243902468,78.37560975609753,87.31472862095444,15.704915,0.6245850262584894,16.95408505251698,14.455744947483021,2.498340105033959
2015-05-21,16.3747,29498490.0,16.202,16.4413,16.1572,76.39450282942602,16.119860157628963,15.509462160035095,0.6103979975938678,0.6173900142653311,-0.006992016671463319,533125505.0,486490743.4162437,16.285459999999997,14.563986046511628,0.2840999999999987,-0.2146000000000008,-17.49268292682922,82.50731707317078,82.77723577235771,15.794985,0.5811888897360598,16.95736277947212,14.63260722052788,2.32475555894424
2015-05-22,16.5153,33289618.0,16.3587,16.5733,16.334,74.78411053540583,16.180697056455276,15.583968666699162,0.5967283897561142,0.6132576893634878,-0.016529299607373593,566415123.0,494196852.82602125,16.35959,14.608334090909091,0.23930000000000007,-0.06800000000000139,-10.63414634146341,89.3658536585366,83.41626016260165,15.892665,0.5243976065574293,16.94146021311486,14.84386978688514,2.0975904262297185
2015-05-26,16.497,52364914.0,16.512,16.8,16.4333,72.26468962976605,16.229359047769847,15.651600617314038,0.577758430455809,0.6061578375819521,-0.028399407126143084,514050209.0,496108808.9462752,16.41269,14.650304444444444,0.3667000000000016,0.021000000000000796,-14.314735201020484,85.68526479897952,85.85281184356229,15.94568,0.529447032885804,17.004574065771607,14.886785934228392,2.1177881315432145
2015-05-27,16.4953,51059794.0,16.5673,16.6333,16.37,78.25761731411754,16.27027304042064,15.71409686788337,0.5561761725372705,0.5961615045730158,-0.03998533203574528,462990415.0,492922773.3966774,16.430619999999998,14.69041304347826,0.2632999999999974,0.20530000000000115,-14.395048896867774,85.60495110313222,86.88535652021612,16.00218,0.5245231043027285,17.051226208605456,14.953133791394542,2.098092417210914
2015-05-28,16.7633,54690918.0,16.4687,16.7867,16.3367,76.41458400952068,16.346123341894387,15.791815618410528,0.5543077234838591,0.5877907483551845,-0.03348302487132537,517681333.0,495302289.08167636,16.485750000000003,14.734517021276595,0.4499999999999993,0.3886000000000003,-3.008196721311452,96.99180327868855,89.42733972693343,16.06551,0.5366045833219356,17.13871916664387,14.99230083335613,2.146418333287741
2015-05-29,16.72,56776652.0,16.7333,16.8579,16.6287,75.1702852277564,16.40364282775679,15.860570017046784,0.5430728107100062,0.5788471608261488,-0.035774350116142606,460904681.0,491999251.9251428,16.53042,14.77588125,0.2292000000000023,0.204699999999999,-11.780283615240208,88.21971638475979,90.27215692219352,16.14801,0.5011637560928119,17.150337512185622,15.145682487814376,2.004655024371246
2015-06-01,16.63,37533551.0,16.7607,16.7733,16.498,68.68107134818808,16.4384670081019,15.917564830598876,0.5209021775030234,0.5672581641615237,-0.04635598665850038,423371130.0,485414405.8257784,16.534489999999998,14.813720408163265,0.2752999999999979,0.13299999999999912,-23.28837114244857,76.71162885755143,87.3077161736666,16.226074999999998,0.4423417646012291,17.110758529202457,15.34139147079754,1.7693670584049173
2015-06-02,16.5567,31941554.0,16.5947,16.6267,16.42,58.02065978007329,16.456656699163144,15.96490817648044,0.49174852268270364,0.5521562358657597,-0.060407713183056044,391429576.0,476403004.1503795,16.53183,14.84858,0.20669999999999789,0.06139999999999901,-38.88458559256412,61.115414407435885,75.34891988324902,16.285545,0.3985990776589041,17.082743155317807,15.48834684468219,1.5943963106356165
2015-06-03,16.5993,26671517.0,16.5467,16.7147,16.4673,63.45632687096094,16.478601822368816,16.011900163407816,0.466701658961,0.5350653204848078,-0.0683636615238078,418101093.0,470816526.50690913,16.544159999999998,14.914391999999998,0.24739999999999895,-0.16400000000000148,-33.38497288923334,66.61502711076666,68.147356791918,16.33901,0.3619513705341944,17.062912741068388,15.615107258931609,1.4478054821367792
2015-06-04,16.3947,36383802.0,16.5,16.62,16.3807,53.835945399393346,16.46569384969669,16.04025570685909,0.42543814283760284,0.5131398849553669,-0.08770174211776405,381717291.0,462284018.7357067,16.55463,14.973326,0.23930000000000007,-0.3252999999999986,-60.4384133611691,39.561586638830896,55.76400938567782,16.390645,0.2795105185385464,16.94966603707709,15.831623962922906,1.118042074154184
2015-06-05,16.6093,45297532.0,16.4,16.6467,16.3787,50.675219446320035,16.487787103589508,16.082407135980638,0.4053799676088694,0.49158790148606746,-0.08620793387719805,427014823.0,458908271.7246947,16.57809,15.046445999999998,0.2680000000000007,-0.020699999999997942,-32.437369519832906,67.56263048016709,57.91308140992155,16.431775,0.2442629490722583,16.920300898144514,15.943249101855482,0.9770517962890324
2015-06-08,17.086,75104122.0,16.7233,17.25,16.6873,62.87851616539419,16.57981985688343,16.15674734813022,0.4230725087532079,0.4778848229394955,-0.054812314186287625,502118945.0,463042161.0304154,16.635160000000003,15.134292,0.5626999999999995,0.5292999999999992,-14.156236512732107,85.84376348726789,64.32266020208863,16.497374999999998,0.23428486680917404,16.965944733618347,16.02880526638165,0.9371394672366975
2015-06-09,17.0667,38940866.0,17.0267,17.1827,16.9427,65.84750764608044,16.65472449428598,16.224151248268722,0.4305732460172571,0.46842250755504783,-0.037849261537790724,463178079.0,463055158.4732628,16.69213,15.228959999999999,0.240000000000002,0.46740000000000137,-15.822183858437558,84.17781614156245,79.19473670299914,16.55241,0.23216295524798272,17.016735910495964,16.088084089504033,0.9286518209919308
2015-06-10,16.7133,51789439.0,16.7933,16.9333,16.5667,60.42046181871896,16.663736110549674,16.260384489137707,0.4033516214119679,0.45540833032643185,-0.052056708914463956,411388640.0,458116359.81820774,16.71393,15.309132,0.36659999999999826,0.3186,-49.112371888726166,50.88762811127384,73.63640258003473,16.572274999999998,0.2278268799699573,17.02792875993991,16.116621240060084,0.911307519879827
2015-06-11,16.7607,30614580.0,16.884,16.958,16.6953,59.68000802487712,16.67865363200357,16.297444897349727,0.38120873465384264,0.44056841119191403,-0.05935967653807139,442003220.0,456576647.69978666,16.71367,15.392652,0.2626999999999988,0.15139999999999887,-53.41703056768557,46.58296943231443,60.549471228383574,16.59971,0.21482538539597612,17.029360770791953,16.17005922920805,0.8593015415839034
2015-06-12,16.7127,21276844.0,16.6807,16.8973,16.6807,55.191458026509636,16.68389153477225,16.328204534583083,0.35568700018916743,0.4235921289913647,-0.06790512880219729,420726376.0,453152017.92245454,16.71294,15.476785999999999,0.21659999999999968,-0.37329999999999686,-58.8306142559946,41.16938574400541,46.21332776253123,16.62168,0.20175788147392298,17.02519576294785,16.218164237052154,0.8070315258956953
2015-06-15,16.692,32743964.0,16.6467,16.752,16.4007,55.12187434334946,16.685138990961136,16.35515234683619,0.32998664412494705,0.4048710320180812,-0.07488438789313417,387982412.0,446928423.33785886,16.71914,15.55596,0.3512999999999984,-0.3747000000000007,-61.09712033285888,38.90287966714113,42.21841161448699,16.626815,0.2021968407140436,17.031208681428087,16.222421318571914,0.8087873628561724
2015-06-16,16.8747,29713755.0,16.6753,16.896,16.6063,59.10006715916724,16.71430222312096,16.393637358181657,0.32066486493930313,0.3880297986023256,-0.06736493366302249,417696167.0,444137515.51111084,16.75094,15.622654,0.28969999999999985,0.16140000000000043,-41.09274061097115,58.90725938902885,46.326508266725135,16.641385,0.20927134306043751,17.059927686120876,16.222842313879124,0.8370853722417522
2015-06-17,17.3607,82508359.0,16.8113,17.624,16.8013,62.97229219143579,16.813748034948507,16.465271627945977,0.34847640700252924,0.3801191202823664,-0.03164271327983714,500204526.0,449489172.90342176,16.827080000000002,15.698868,0.8226999999999975,0.6000000000000014,-21.143499558339144,78.85650044166086,58.88887983261028,16.68562,0.25986054681208776,17.205341093624174,16.165898906375826,1.0394421872483477
2015-06-18,17.4593,41721594.0,17.4667,17.564,17.3347,65.67708554221981,16.913063721879507,16.53890335920924,0.374160362670267,0.37892736875994654,-0.00476700608967956,541926120.0,458310501.55431646,16.93354,15.771160000000002,0.2292999999999985,0.7465999999999973,-13.22572874006262,86.77427125993738,74.84601036354236,16.744085000000002,0.2952897778810777,17.334664555762156,16.153505444237847,1.181159111524309
2015-06-19,17.5007,36883482.0,17.4933,17.5867,17.34,68.85203308361845,17.003469303128814,16.61014755482337,0.39332174830544275,0.3818062446690458,0.011515503636396973,578809602.0,469807607.8356106,17.02268,15.841054,0.24670000000000059,0.8086999999999982,-9.901228619609762,90.09877138039025,85.2431810273295,16.800385,0.3268149472762246,17.454014894552447,16.14675510544755,1.3072597891048972
2015-06-22,17.3193,68386046.0,17.4767,17.6267,17.046,65.77314470091837,17.052058641108996,16.662677365577196,0.38938127553180024,0.3833212508415967,0.006060024690203558,510423556.0,473682196.93163794,17.04601,15.90624,0.5807000000000002,0.44459999999999766,-24.631410256410334,75.36858974358967,84.08054412797243,16.840585,0.33911888192631046,17.518822763852622,16.16234723614738,1.3564755277052427
2015-06-23,17.8447,57969001.0,17.3547,17.8667,17.238,71.4709330391008,17.174003465553767,16.750234597756663,0.4237688677971043,0.39141077423269827,0.032358093564406054,568392557.0,482715739.12837,17.12381,15.983427999999998,0.628700000000002,0.4839999999999982,-1.4784946236560466,98.52150537634395,87.99628883344128,16.90797,0.3963260368354416,17.700622073670882,16.115317926329116,1.5853041473417662
2015-06-24,17.678,36172362.0,17.7987,17.8233,17.5813,72.41728679733087,17.25154139393011,16.818957960885797,0.43258343304431435,0.3996453059950215,0.03293812704929283,532220195.0,487436836.36197025,17.22028,16.060374,0.24200000000000088,0.2187000000000019,-12.681451612903249,87.31854838709675,87.0695478356768,16.967105,0.4190919337341824,17.805288867468366,16.128921132531634,1.6763677349367327
2015-06-25,17.9193,42674874.0,17.7633,18.094,17.6833,72.6722049151956,17.354273487171632,16.90046477859796,0.4538087085736713,0.4104779865107515,0.04333072206291977,574895069.0,495776399.8789494,17.33614,16.141654000000003,0.41070000000000206,0.4186000000000014,-10.317132227012422,89.68286777298758,91.84097384547609,17.024905,0.4665350987811533,17.957975197562305,16.091834802437695,1.86614039512461
2015-06-26,17.806,57444871.0,17.926,17.9407,17.7333,64.25403864428263,17.423769873760612,16.96754146166478,0.4562284120958324,0.4196280716277677,0.03660034046806471,517450198.0,497842859.6752953,17.44547,16.222174,0.2073999999999998,0.4867000000000026,-17.008208823008335,82.99179117699167,86.664402445692,17.079205,0.4917004602451241,18.06260592049025,16.095804079509755,1.9668018409804944
2015-06-29,17.468,52071754.0,17.4633,17.73,17.38,57.054459796786546,17.43057450856667,17.004612464504426,0.4259620440622456,0.4208948661146633,0.005067177947582269,465378444.0,494747909.4274444,17.523069999999997,16.295814,0.3500000000000014,-0.3766999999999996,-36.96923167778899,63.030768322211,78.56847575739675,17.121105,0.4870902720559944,18.095285544111988,16.146924455888012,1.948361088223976
2015-06-30,17.884,46266502.0,17.6533,18.0613,17.6,70.1365716054904,17.50033227647949,17.069752281948542,0.4305799945309481,0.42283189179792025,0.00774810273302784,511644946.0,496358611.22001624,17.624000000000002,16.3798,0.4612999999999978,0.20599999999999952,-12.401818933443618,87.59818106655638,77.87358018858635,17.187469999999998,0.4964744781695105,18.180418956339018,16.194521043660977,1.9858979126780412
2015-07-01,17.9433,31500269.0,18.074,18.1747,17.8567,70.25832533918052,17.568481157021107,17.134459520322725,0.43402163669838245,0.4250698407780127,0.008951795920369765,543145215.0,500818136.08353454,17.68226,16.459452000000002,0.3180000000000014,0.02400000000000091,-13.04396843291999,86.95603156708002,79.19499365194913,17.25467,0.5035803119975822,18.261830623995166,16.247509376004835,2.014321247990331
